Duração;sys_created_on;assignment_group;short_description;node;cmdb_ci;number;severity;parent;cmdb_ci.sys_class_name;source;sn_priority_group;state;sys_id;type.display_value;u_action_time;u_closed_date;acknowledged;correlation_group;event_count;incident;metric_name;message_key;com_remediacao;Pilar;tasks_count;tasks_numbers;self_healing_status
00:03:20;7/28/2025 11:22:49 PM;Pós Negociação RF e RV;BVMF Custódia Fiduciária - Processos - Sinacor is in undesirable (stopped) state;SP3SINAXP03.xpcorretora.com.br;sp3sinaxp03;Alert13726789;Crítico;Alert13726796;Windows Server;SGO-Dynatrace;Urgente;Encerrado;d367cd119703ee10ff0efb96f053af33;AVAILABILITY;0;7/28/2025 11:26:09 PM;VERDADEIRO;Secundário(a);2;;SERVICE_AVAIBILITY;6691644414233520132_1753755700161V2-SP3SINAXP03.xpcorretora.com.br;Sim;Infra;1;REM0082290;REM_OK
00:03:20;7/28/2025 11:22:50 PM;Pós Negociação RF e RV;B3 Clientes - UploadWeb - Sinacor is in undesirable (stopped) state;SP3SINAXP03.xpcorretora.com.br;sp3sinaxp03;Alert13726790;Crítico;Alert13726796;Windows Server;SGO-Dynatrace;Urgente;Encerrado;ef67059d8783ea505a0a41170cbb3563;AVAILABILITY;0;7/28/2025 11:26:10 PM;VERDADEIRO;Secundário(a);2;;SERVICE_AVAIBILITY;-831172256417762895_1753755700161V2-SP3SINAXP03.xpcorretora.com.br;Sim;Infra;1;REM0082293;REM_OK
00:03:20;7/28/2025 11:22:51 PM;Pós Negociação RF e RV;BVMF Servidor de Monitoração-Sinacor is in undesirable (stopped) state;SP3SINAXP03.xpcorretora.com.br;sp3sinaxp03;Alert13726791;Crítico;Alert13726796;Windows Server;SGO-Dynatrace;Urgente;Encerrado;6b67891d3b0fa2902a256747f4e45a85;AVAILABILITY;0;7/28/2025 11:26:11 PM;VERDADEIRO;Secundário(a);2;nan;SERVICE_AVAIBILITY;7442616867087211416_1753755700162V2-SP3SINAXP03.xpcorretora.com.br;Sim;Infra;1;REM0082288;REM_OK
00:03:10;7/28/2025 11:23:00 PM;Pós Negociação RF e RV;B3 BOOSTER - Processamento Importação Tarifação - Sinacor is in undesirable (stopped) state;SP3SINAXP03.xpcorretora.com.br;sp3sinaxp03;Alert13726792;Crítico;Alert13726796;Windows Server;SGO-Dynatrace;Urgente;Encerrado;f177055d3b0fa2902a256747f4e45a3e;AVAILABILITY;0;7/28/2025 11:26:10 PM;VERDADEIRO;Secundário(a);2;;SERVICE_AVAIBILITY;-5888069557999284192_1753755700161V2-SP3SINAXP03.xpcorretora.com.br;Sim;Infra;1;REM0082296;REM_OK
00:03:10;7/28/2025 11:23:00 PM;Pós Negociação RF e RV;BVMF Servidor de Manipulação de Ordens e Negócios - Sinacor is in undesirable (stop_pending) state;SP3SINAXP03.xpcorretora.com.br;sp3sinaxp03;Alert13726793;Crítico;Alert13726796;Windows Server;SGO-Dynatrace;Urgente;Encerrado;f577459d8783ea505a0a41170cbb3588;AVAILABILITY;0;7/28/2025 11:26:10 PM;VERDADEIRO;Secundário(a);2;;SERVICE_AVAIBILITY;1396965445763352577_1753755700162V2-SP3SINAXP03.xpcorretora.com.br;Sim;Infra;1;REM0082297;REM_OK
00:03:10;7/28/2025 11:23:00 PM;Pós Negociação RF e RV;BVMF SystemSupport-Sinacor is in undesirable (stopped) state;SP3SINAXP03.xpcorretora.com.br;sp3sinaxp03;Alert13726794;Crítico;Alert13726796;Windows Server;SGO-Dynatrace;Urgente;Encerrado;75770d1d970f6a1077b1f846f053af65;AVAILABILITY;0;7/28/2025 11:26:10 PM;VERDADEIRO;Secundário(a);2;;SERVICE_AVAIBILITY;6197004138489456775_1753755700161V2-SP3SINAXP03.xpcorretora.com.br;Sim;Infra;1;REM0082294;REM_OK
00:03:10;7/28/2025 11:23:00 PM;Pós Negociação RF e RV;BVMF Servidor de Upload de Arquivos-Sinacor is in undesirable (stopped) state;SP3SINAXP03.xpcorretora.com.br;sp3sinaxp03;Alert13726795;Crítico;Alert13726796;Windows Server;SGO-Dynatrace;Urgente;Encerrado;b57709d93bcf6a10ab756c47f4e45a36;AVAILABILITY;0;7/28/2025 11:26:10 PM;VERDADEIRO;Secundário(a);2;;SERVICE_AVAIBILITY;8836463125189195666_1753755700162V2-SP3SINAXP03.xpcorretora.com.br;Sim;Infra;1;REM0082295;REM_OK
00:01:45;7/28/2025 11:33:44 PM;Pós Negociação RF e RV;B3 Orquestrador - SINACOR INFRA is in undesirable (stopped) state;SP3SINAXP03.xpcorretora.com.br;sp3sinaxp03;Alert13726818;Crítico;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;87e9c1953bc72290a05cc037f4e45a57;AVAILABILITY;0;7/28/2025 11:35:29 PM;FALSO;Nenhum(a);2;;SERVICE_AVAIBILITY;-6500609673831582935_1753756360200V2-SP3SINAXP03.xpcorretora.com.br;Sim;Infra;1;REM0082298;REM_OK
00:43:20;7/29/2025 12:05:46 AM;Sistemas Corporativos;Browser monitor global outage;[Web] Dash6 - Trade Support;Orion Dash;Alert13726962;Crítico;nan;Componente SDLC;SGO-Dynatrace;Alto(a);Encerrado;5c4119553bcfa2902a256747f4e45a99;AVAILABILITY;2385;7/29/2025 12:49:06 AM;VERDADEIRO;Nenhum(a);2;nan;AVAILABILITY;2977051932584759522_1753758246260V2-[Web] Dash6 - Trade Support;Sim;Synthetic;2;REM0082299, REM0082301;REM_OK
00:11:35;7/29/2025 12:14:41 AM;Controle de Acessos;CPU saturation;sp2vaultssh02.xpcorretora.com.br;sp2vaultssh02;Alert13726967;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;3e4359193bcfa2902a256747f4e45a0c;RESOURCE_CONTENTION;0;7/29/2025 12:26:16 AM;FALSO;Nenhum(a);2;nan;CPU_SATURATED;-4454859891390536997_1753758520152V2-sp2vaultssh02.xpcorretora.com.br;Sim;Infra;2;REM0082300, REM0082302;REM_OK
01:29:35;7/29/2025 12:23:29 AM;Cadastro PF;Low disk space;azrediscanais04.xpcorretora.com.br;azrediscanais04;Alert13726972;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;bf45dd1997476e10c5f1b5d6f053afe8;RESOURCE_CONTENTION;1063;7/29/2025 1:53:04 AM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;6215218202009354237_1753759020000V2-azrediscanais04.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:06:00;7/29/2025 1:16:29 AM;Cadastro PF;Memory saturation;azrediscanais05.xpcorretora.com.br;azrediscanais05;Alert13727108;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;98716d919707ee10ff0efb96f053af43;RESOURCE_CONTENTION;0;7/29/2025 1:22:29 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;6962914020296956440_1753762250213V2-azrediscanais05.xpcorretora.com.br;Sim;Infra;1;REM0082303;REM_OK
00:05:25;7/29/2025 1:26:50 AM;Cadastro PF;Memory saturation;azrediscanais06.xpcorretora.com.br;azrediscanais06;Alert13727111;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;77c3a5d53bc3aa10ab756c47f4e45a89;RESOURCE_CONTENTION;0;7/29/2025 1:32:15 AM;FALSO;Nenhum(a);2;nan;MEMORY_SATURATED;-7272984401360506371_1753762860392V2-azrediscanais06.xpcorretora.com.br;Sim;Infra;1;REM0082304;REM_OK
00:04:35;7/29/2025 2:21:46 AM;Banco de dados - SqlServer;Memory saturation;SP2SQL47.xpcorretora.com.br;sp2sql47;Alert13727264;Alto / Major;Alert13727266;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;2c60b5513bc3e2902a256747f4e45aea;RESOURCE_CONTENTION;0;7/29/2025 2:26:21 AM;FALSO;Secundário(a);2;nan;MEMORY_SATURATED;-8106061259096382423_1753766170074V2-SP2SQL47.xpcorretora.com.br;Sim;Infra;1;REM0082305;REM_OK
00:05:40;7/29/2025 2:37:30 AM;Consolidation;Long garbage-collection time;;xpinc-openinvestments-customer;Alert13727270;Alto / Major;nan;Serviço do Kubernetes;SGO-Dynatrace;Alto(a);Encerrado;0ff3bdd5870bea505a0a41170cbb3594;RESOURCE_CONTENTION;0;7/29/2025 2:43:10 AM;VERDADEIRO;Nenhum(a);2;nan;RESOURCE_CONTENTION;8896954349398516687_1753767120000V2-PRD_XPInc.OpenInvestments.Customer.dll prd (xpinc-openinvestments-customer-7574dd5bdf-z7fwp);Não;;0;;REM_NOT_OK
00:02:35;7/29/2025 2:52:29 AM;Consolidation;Long garbage-collection time;;xpinc-openinvestments-customer;Alert13727386;Alto / Major;Alert13727387;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;5267b511974bea504487b55ef053af61;RESOURCE_CONTENTION;0;7/29/2025 2:55:04 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;2106723507420342922_1753768020000V2-PRD_XPInc.OpenInvestments.Customer.dll prd (xpinc-openinvestments-customer-7574dd5bdf-z7fwp);Não;;0;;REM_NOT_OK
00:07:45;7/29/2025 3:11:33 AM;Banco de dados - SqlServer;CPU saturation;sp3sql23.xpcorretora.com.br;sp3sql23;Alert13727417;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;edcbfd9d47836e10a456f2c5036d43ed;RESOURCE_CONTENTION;0;7/29/2025 3:19:18 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-4598613861620599405_1753769150091V2-sp3sql23.xpcorretora.com.br;Sim;Infra;1;REM0082306;REM_OK
00:04:45;7/29/2025 3:15:06 AM;Cadastro PF;Memory saturation;azrediscanais05.xpcorretora.com.br;azrediscanais05;Alert13727418;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;359cbddd878f2e10658f85580cbb3525;RESOURCE_CONTENTION;0;7/29/2025 3:19:51 AM;FALSO;Nenhum(a);2;nan;MEMORY_SATURATED;-8021327024511265734_1753769350068V2-azrediscanais05.xpcorretora.com.br;Sim;Infra;1;REM0082307;REM_OK
00:04:55;7/29/2025 3:26:03 AM;Banco de dados - SqlServer;Memory saturation;SP3SQL13.xpcorretora.com.br;sp3sql13;Alert13727433;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;ce1ff9d947c36e10a456f2c5036d43c9;RESOURCE_CONTENTION;19;7/29/2025 3:30:58 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;718750345422487889_1753770030059V2-SP3SQL13.xpcorretora.com.br;Sim;Infra;1;REM0082309;REM_OK
00:05:20;7/29/2025 3:26:35 AM;Cadastro PF;Memory saturation;azrediscanais06.xpcorretora.com.br;azrediscanais06;Alert13727434;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;c23f31d997c3aa1077b1f846f053af45;RESOURCE_CONTENTION;0;7/29/2025 3:31:55 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-7640165317342371475_1753770060055V2-azrediscanais06.xpcorretora.com.br;Sim;Infra;1;REM0082308;REM_OK
00:03:35;7/29/2025 3:27:34 AM;Consolidation;Long garbage-collection time;;xpinc-openinvestments-customer;Alert13727435;Alto / Major;Alert13727438;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;187f75d59783ae106e5efcb6f053afa4;RESOURCE_CONTENTION;0;7/29/2025 3:31:09 AM;VERDADEIRO;Secundário(a);3;nan;RESOURCE_CONTENTION;-3344610049288141383_1753770060000V2-PRD_XPInc.OpenInvestments.Customer.dll prd (xpinc-openinvestments-customer-7574dd5bdf-z7fwp);Não;;0;;REM_NOT_OK
00:03:05;7/29/2025 3:28:04 AM;Consolidation;Long garbage-collection time;;xpinc-openinvestments-customer;Alert13727436;Alto / Major;Alert13727438;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;6b8f79d59783ae106e5efcb6f053aff0;RESOURCE_CONTENTION;0;7/29/2025 3:31:09 AM;VERDADEIRO;Secundário(a);2;nan;RESOURCE_CONTENTION;-3344610049288141383_1753770060000V2-PRD_XPInc.OpenInvestments.Customer.dll prd (xpinc-openinvestments-customer-7574dd5bdf-x4vbm);Não;;0;;REM_NOT_OK
00:28:00;7/29/2025 3:36:05 AM;Consolidation;Long garbage-collection time;;xpinc-openinvestments-customer;Alert13727451;Alto / Major;Alert13727454;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;c5618ed5874b6e1089d9ea480cbb35c6;RESOURCE_CONTENTION;0;7/29/2025 4:04:05 AM;VERDADEIRO;Secundário(a);2;nan;RESOURCE_CONTENTION;157014455337686577_1753770660000V2-PRD_XPInc.OpenInvestments.Customer.dll prd (xpinc-openinvestments-customer-7574dd5bdf-x4vbm);Não;;0;;REM_NOT_OK
00:27:59;7/29/2025 3:36:06 AM;Consolidation;Long garbage-collection time;;xpinc-openinvestments-customer;Alert13727452;Alto / Major;Alert13727454;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;2d610219874b6e1089d9ea480cbb3504;RESOURCE_CONTENTION;0;7/29/2025 4:04:05 AM;VERDADEIRO;Secundário(a);2;nan;RESOURCE_CONTENTION;157014455337686577_1753770660000V2-PRD_XPInc.OpenInvestments.Customer.dll prd (xpinc-openinvestments-customer-7574dd5bdf-z7fwp);Não;;0;;REM_NOT_OK
00:10:35;7/29/2025 4:02:31 AM;Consolidation;Long garbage-collection time;;xpinc-openinvestments-customer;Alert13727540;Alto / Major;Alert13727542;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;5c770e953b87e2902a256747f4e45a5b;RESOURCE_CONTENTION;0;7/29/2025 4:13:06 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;2924688994687825056_1753772220000V2-PRD_XPInc.OpenInvestments.Customer.dll prd (xpinc-openinvestments-customer-7574dd5bdf-x4vbm);Não;;0;;REM_NOT_OK
00:09:40;7/29/2025 4:28:30 AM;REX Core;Long garbage-collection time;PRD_ND.Services.CargasCustodia.exe;ND.Services.CargasCustodia.exe@pcargas05;Alert13727576;Alto / Major;nan;Microsserviço;SGO-Dynatrace;Alto(a);Encerrado;b06d8e9597432e10b86c7727f053af82;RESOURCE_CONTENTION;0;7/29/2025 4:38:10 AM;VERDADEIRO;Nenhum(a);2;nan;HIGH_GC_ACTIVITY;-998182995851158005_1753773780000V2-PRD_ND.Services.CargasCustodia.exe;Não;;0;;REM_NOT_OK
00:49:35;7/29/2025 5:07:31 AM;Cadastro PF;Low disk space;azrediscanais04.xpcorretora.com.br;azrediscanais04;Alert13727681;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;d456da1d3bcfe2d0d3613c37f4e45af7;RESOURCE_CONTENTION;1562;7/29/2025 5:57:06 AM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;7974435995009017579_1753775940000V2-azrediscanais04.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:04:10;7/29/2025 5:56:33 AM;Infraestrutura Datacenter;Memory saturation;SP3VPVEEAMPRD09.xpcorretora.com.br;sp3vpveeamprd09;Alert13727827;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;2a81ead547cb6e10a456f2c5036d434a;RESOURCE_CONTENTION;0;7/29/2025 6:00:43 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;231538369195807338_1753779060224V2-SP3VPVEEAMPRD09.xpcorretora.com.br;Sim;Infra;1;REM0082310;REM_OK
00:58:35;7/29/2025 6:11:34 AM;Cadastro PF;Low disk space;azrediscanais04.xpcorretora.com.br;azrediscanais04;Alert13727922;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;2af4e251974bae106e5efcb6f053afea;RESOURCE_CONTENTION;0;7/29/2025 7:10:09 AM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;4207513664938010577_1753779900000V2-azrediscanais04.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:01:25;7/29/2025 6:56:36 AM;OrderFlow;CPU saturation;sp2fvprobe04.xpcorretora.com.br;sp2fvprobe04;Alert13728118;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;d64f2e51874f2690959ec8440cbb35b9;RESOURCE_CONTENTION;0;7/29/2025 6:58:01 AM;FALSO;Nenhum(a);2;nan;CPU_SATURATED;3211886624464304437_1753781890432V2-sp2fvprobe04.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:04:05;7/29/2025 7:06:44 AM;Middleware;Memory saturation;SP2FS01.xpcorretora.com.br;sp2fs01;Alert13728145;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;769172919787ae10c5f1b5d6f053af47;RESOURCE_CONTENTION;0;7/29/2025 7:10:49 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;4075016385245703739_1753783270339V2-SP2FS01.xpcorretora.com.br;Sim;Infra;1;REM0082311;REM_OK
00:04:35;7/29/2025 9:38:59 AM;Projetos e arquitetura - banco de dados;CPU saturation;sp3exacc01db01.xpcorretora.com.br;sp3exacc03db01;Alert13728892;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;f0741b553b47ea1084491747f4e45a1e;RESOURCE_CONTENTION;0;7/29/2025 9:43:34 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-4644142403984421677_1753792387503V2-sp3exacc01db01.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:29:05;7/29/2025 10:06:38 AM;Projetos e arquitetura - banco de dados;CPU saturation;sp3exacc01db01.xpcorretora.com.br;sp3exacc03db01;Alert13729026;Alto / Major;Alert13729045;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;82ca57113b476e504fee7947f4e45aee;RESOURCE_CONTENTION;0;7/29/2025 10:35:43 AM;VERDADEIRO;Secundário(a);2;nan;CPU_SATURATED;7165227689928352158_1753794058558V2-sp3exacc01db01.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:01:55;7/29/2025 10:07:10 AM;QuantDevs;Long garbage-collection time;;corp-risk-pricing;Alert13729027;Alto / Major;Alert13729036;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;bdea53113bcbe6d0d3613c37f4e45a53;RESOURCE_CONTENTION;0;7/29/2025 10:09:05 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;-9162291955811635002_1753794120000V2-PRD_Corp.Risk.Pricing.RestApi.dll prd (corp-risk-pricing-c54777958-lh89n);Não;;0;;REM_NOT_OK
00:01:54;7/29/2025 10:07:11 AM;QuantDevs;Long garbage-collection time;;corp-risk-pricing;Alert13729028;Alto / Major;Alert13729036;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;12ead3113bcbe6d0d3613c37f4e45a66;RESOURCE_CONTENTION;0;7/29/2025 10:09:05 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;-9162291955811635002_1753794120000V2-PRD_Corp.Risk.Pricing.RestApi.dll prd (corp-risk-pricing-c54777958-grn84);Não;;0;;REM_NOT_OK
00:01:52;7/29/2025 10:07:13 AM;QuantDevs;Long garbage-collection time;;corp-risk-pricing;Alert13729029;Alto / Major;Alert13729036;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;e2ea17113bcbe6d0d3613c37f4e45a67;RESOURCE_CONTENTION;0;7/29/2025 10:09:05 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;-9162291955811635002_1753794120000V2-PRD_Corp.Risk.Pricing.RestApi.dll prd (corp-risk-pricing-c54777958-mgdc7);Não;;0;;REM_NOT_OK
00:01:50;7/29/2025 10:07:15 AM;QuantDevs;Long garbage-collection time;;corp-risk-pricing;Alert13729030;Alto / Major;Alert13729036;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;8fea57113bcbe6d0d3613c37f4e45a74;RESOURCE_CONTENTION;0;7/29/2025 10:09:05 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;-9162291955811635002_1753794120000V2-PRD_Corp.Risk.Pricing.RestApi.dll prd (corp-risk-pricing-c54777958-hj9gf);Não;;0;;REM_NOT_OK
00:01:49;7/29/2025 10:07:16 AM;QuantDevs;Long garbage-collection time;;corp-risk-pricing;Alert13729031;Alto / Major;Alert13729036;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;ebea97113bcbe6d0d3613c37f4e45ac0;RESOURCE_CONTENTION;0;7/29/2025 10:09:05 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;-9162291955811635002_1753794120000V2-PRD_Corp.Risk.Pricing.RestApi.dll prd (corp-risk-pricing-c54777958-zl4rc);Não;;0;;REM_NOT_OK
00:01:47;7/29/2025 10:07:18 AM;QuantDevs;Long garbage-collection time;;corp-risk-pricing;Alert13729032;Alto / Major;Alert13729036;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;b7ead7113bcbe6d0d3613c37f4e45ace;RESOURCE_CONTENTION;0;7/29/2025 10:09:05 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;-9162291955811635002_1753794120000V2-PRD_Corp.Risk.Pricing.RestApi.dll prd (corp-risk-pricing-c54777958-xllkc);Não;;0;;REM_NOT_OK
00:01:46;7/29/2025 10:07:20 AM;QuantDevs;Long garbage-collection time;;corp-risk-pricing;Alert13729033;Alto / Major;Alert13729036;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;1cfa1b113bcbe6d0d3613c37f4e45ab6;RESOURCE_CONTENTION;0;7/29/2025 10:09:06 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;-9162291955811635002_1753794120000V2-PRD_Corp.Risk.Pricing.RestApi.dll prd (corp-risk-pricing-c54777958-bngxl);Não;;0;;REM_NOT_OK
00:01:45;7/29/2025 10:07:21 AM;QuantDevs;Long garbage-collection time;;corp-risk-pricing;Alert13729034;Alto / Major;Alert13729036;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;2cfa9b113bcbe6d0d3613c37f4e45a27;RESOURCE_CONTENTION;0;7/29/2025 10:09:06 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;-9162291955811635002_1753794120000V2-PRD_Corp.Risk.Pricing.RestApi.dll prd (corp-risk-pricing-c54777958-vnnls);Não;;0;;REM_NOT_OK
00:02:40;7/29/2025 10:08:25 AM;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13729038;Alto / Major;Alert13729041;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;dc3b53559787ea1077b1f846f053afdc;RESOURCE_CONTENTION;0;7/29/2025 10:11:05 AM;FALSO;Secundário(a);3;nan;RESOURCE_CONTENTION;-3785581203489622450_1753794180000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-56bd7bfgdg5w);Não;;0;;REM_NOT_OK
00:02:39;7/29/2025 10:08:26 AM;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13729039;Alto / Major;Alert13729041;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;e03bd3559787ea1077b1f846f053af01;RESOURCE_CONTENTION;0;7/29/2025 10:11:05 AM;FALSO;Secundário(a);3;nan;RESOURCE_CONTENTION;-3785581203489622450_1753794180000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-74b9df7bmh8m);Não;;0;;REM_NOT_OK
00:03:10;7/29/2025 10:14:14 AM;Gestão de Relacionamento PF;CPU saturation;SP2PRPAOPS02.xpcorretora.com.br;sp2prpaops02;Alert13729046;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;518c575197c3ae504487b55ef053aff9;RESOURCE_CONTENTION;0;7/29/2025 10:17:24 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-1059013932649971966_1753794490279V2-SP2PRPAOPS02.xpcorretora.com.br;Sim;Infra;1;REM0082312;REM_OK
00:24:55;7/29/2025 10:20:34 AM;Finance Ops;Problem: Ares_RicoHBService : Mercury Client0 Disconnected;SP2PRCHADESC4.xpcorretora.com.br;sp2prchadesc4;Alert13729052;Medio / Minor;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;02fdd7d5974722506e5efcb6f053afcd;CUSTOM_ALERT;0;7/29/2025 10:45:29 AM;VERDADEIRO;Nenhum(a);2;nan;CUSTOM_ALERT;-5892417953321241513_1753795216025V2-SP2PRCHADESC4.xpcorretora.com.br;Sim;Infra;1;REM0082313;REM_OK
00:03:01;7/29/2025 10:28:35 AM;Pré Negociação;CPU saturation;zprdbullope03.xpcorretora.com.br;zprdbullope03;Alert13729058;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;63cfd7953b0fe6d0d3613c37f4e45adf;RESOURCE_CONTENTION;0;7/29/2025 10:31:36 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-8134797723631262722_1753794120103V2-zprdbullope03.xpcorretora.com.br;Sim;Infra;1;REM0082314;REM_OK
00:02:40;7/29/2025 10:41:30 AM;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13729068;Alto / Major;Alert13729073;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;fcc22351874bae1089d9ea480cbb3524;RESOURCE_CONTENTION;0;7/29/2025 10:44:10 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;382977959891315131_1753796160000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-74b9df7bmh8m);Não;;0;;REM_NOT_OK
00:02:38;7/29/2025 10:41:32 AM;Growth;Long garbage-collection time;;corporate-securitiesservices-redeemnoquota;Alert13729069;Alto / Major;Alert13729073;Serviço do Kubernetes;SGO-Dynatrace;Moderado(a);Encerrado;ddc2e351874bae1089d9ea480cbb35b5;RESOURCE_CONTENTION;0;7/29/2025 10:44:10 AM;FALSO;Secundário(a);2;nan;RESOURCE_CONTENTION;382977959891315131_1753796160000V2-PRD_WebApi.dll prd (corporate-securitiesservices-redeemnoquota-primary-56bd7bfxwhj7);Não;;0;;REM_NOT_OK
00:07:25;7/29/2025 10:49:39 AM;Projetos e arquitetura - banco de dados;CPU saturation;sp3exacc01db01.xpcorretora.com.br;sp3exacc03db01;Alert13729079;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;00a46f193b0bea1084491747f4e45a9f;RESOURCE_CONTENTION;0;7/29/2025 10:57:04 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;4941281208274572370_1753796616905V2-sp3exacc01db01.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:02:40;7/29/2025 11:09:26 AM;REX Core;Low disk space;PRDXPCLINTINF1.xpcorretora.com.br;prdxpclintinf1;Alert13729225;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;8e292b59874bae10658f85580cbb35a1;RESOURCE_CONTENTION;0;7/29/2025 11:12:06 AM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;-8599516994596971537_1753797780000V2-PRDXPCLINTINF1.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
